release_date,title,website_title,cleaned_website_title,final_title
2007-01-19,in_the_shadow_of_the_moon,in_the_shadow_of_the_moon,in_the_shadow_of_the_moon,in_the_shadow_of_the_moon
2010-09-05,meeks_cutoff,meeks_cutoff,meeks_cutoff,meeks_cutoff
2005-02-11,inside_deep_throat,inside_deep_throat,inside_deep_throat,inside_deep_throat
2000-09-01,dinner_rush,dinner_rush,dinner_rush,dinner_rush
1997-01-01,clockwatchers,clockwatchers,clockwatchers,clockwatchers
2010-09-10,the_virginity_hit,https://www.rottentomatoes.com/m/the_virginity_hit,virginity_hit,https://www.rottentomatoes.com/m/virginity_hit
2005-04-15,house_of_d,house_of_d,house_of_d,house_of_d
2007-01-19,teeth,teeth,teeth,teeth
1998-09-18,six_string_samurai,https://www.rottentomatoes.com/m/six_string_samurai,sixstring_samurai,sixstring_samurai
2000-05-26,hum_to_mohabbat_karega,hum_to_mohabbat_karega,hum_to_mohabbat_karega,hum_to_mohabbat_karega
2004-09-12,its_all_gone_pete_tong,its_all_gone_pete_tong,its_all_gone_pete_tong,its_all_gone_pete_tong
2009-06-10,saint_john_of_las_vegas,saint_john_of_las_vegas,saint_john_of_las_vegas,saint_john_of_las_vegas
1997-08-31,24_7_twenty_four_seven,https://www.rottentomatoes.com/m/24_7_twenty_four_seven,twentyfourseven,twentyfourseven
2015-09-18,stonewall,stonewall,stonewall,stonewall
2008-10-24,roadside_romeo,roadside_romeo,roadside_romeo,roadside_romeo
2005-01-01,this_thing_of_ours,this_thing_of_ours,this_thing_of_ours,this_thing_of_ours
2013-03-01,the_lost_medallion_the_adventures_of_billy_stone,the_lost_medallion_the_adventures_of_billy_stone,the_lost_medallion_the_adventures_of_billy_stone,the_lost_medallion_the_adventures_of_billy_stone
2014-11-03,the_last_five_years,the_last_five_years,the_last_five_years,the_last_five_years
2009-01-16,the_missing_person,https://www.rottentomatoes.com/m/the_missing_person,missing_person,https://www.rottentomatoes.com/m/missing_person
1993-10-01,return_of_the_living_dead_3,return_of_the_living_dead_3,return_of_the_living_dead_3,return_of_the_living_dead_3
2005-02-10,london,https://www.rottentomatoes.com/m/london,1157247-london,1157247-london
2006-09-08,sherrybaby,sherrybaby,sherrybaby,sherrybaby
2015-10-02,circle,circle,circle,circle
2008-09-12,eden_lake,eden_lake,eden_lake,eden_lake
2013-09-13,plush,plush,plush,plush
2009-03-16,lesbian_vampire_killers,lesbian_vampire_killers,lesbian_vampire_killers,lesbian_vampire_killers
2008-02-11,gangsters_paradise_jerusalema,https://www.rottentomatoes.com/m/gangsters_paradise_jerusalema,jerusalema,jerusalema
2004-05-01,freeze_frame,freeze_frame,freeze_frame,freeze_frame
2011-09-09,grave_encounters,grave_encounters,grave_encounters,grave_encounters
2012-05-19,stitches,stitches,stitches,stitches
2010-01-01,nine_dead,nine_dead,nine_dead,nine_dead
2015-12-12,to_be_frank_sinatra_at_100,to_be_frank_sinatra_at_100,to_be_frank_sinatra_at_100,to_be_frank_sinatra_at_100
1971-04-28,bananas,bananas,bananas,bananas
2012-08-10,supercapitalist,supercapitalist,supercapitalist,supercapitalist
2007-07-07,rockaway,rockaway,rockaway,rockaway
1947-12-24,the_lady_from_shanghai,the_lady_from_shanghai,the_lady_from_shanghai,the_lady_from_shanghai
2008-05-01,no_mans_land_the_rise_of_reeker,no_mans_land_the_rise_of_reeker,no_mans_land_the_rise_of_reeker,no_mans_land_the_rise_of_reeker
2002-01-01,highway,highway,highway,highway
2012-03-10,small_apartments,small_apartments,small_apartments,small_apartments
2013-07-09,coffee_town,coffee_town,coffee_town,coffee_town
2013-04-26,the_ghastly_love_of_johnny_x,the_ghastly_love_of_johnny_x,the_ghastly_love_of_johnny_x,the_ghastly_love_of_johnny_x
2013-09-10,all_is_bright,all_is_bright,all_is_bright,all_is_bright
2013-01-16,straight_as,straight_as,straight_as,straight_as
1966-10-16,a_funny_thing_happened_on_the_way_to_the_forum,https://www.rottentomatoes.com/m/a_funny_thing_happened_on_the_way_to_the_forum,funny_thing_happened_on_the_way_to_the_forum,funny_thing_happened_on_the_way_to_the_forum
2007-09-27,slacker_uprising,slacker_uprising,slacker_uprising,slacker_uprising
2011-03-03,the_legend_of_hells_gate_an_american_conspiracy,the_legend_of_hells_gate_an_american_conspiracy,the_legend_of_hells_gate_an_american_conspiracy,the_legend_of_hells_gate_an_american_conspiracy
2015-03-20,the_walking_deceased,the_walking_deceased,the_walking_deceased,the_walking_deceased
2015-08-21,the_curse_of_downers_grove,the_curse_of_downers_grove,the_curse_of_downers_grove,the_curse_of_downers_grove
2015-10-02,shark_lake,shark_lake,shark_lake,shark_lake
1986-08-27,rivers_edge,rivers_edge,rivers_edge,rivers_edge
2003-01-01,northfork,northfork,northfork,northfork
2015-04-10,the_marine_4_moving_target,the_marine_4_moving_target,the_marine_4_moving_target,the_marine_4_moving_target
2010-09-24,buried,buried,buried,buried
2011-03-18,submarine,submarine,submarine,submarine
2008-07-25,man_on_wire,man_on_wire,man_on_wire,man_on_wire
2015-08-30,abandoned,abandoned,abandoned,abandoned
2010-08-27,the_last_exorcism,the_last_exorcism,the_last_exorcism,the_last_exorcism
2009-12-25,nowhere_boy,nowhere_boy,nowhere_boy,nowhere_boy
1951-09-18,a_streetcar_named_desire,a_streetcar_named_desire,a_streetcar_named_desire,a_streetcar_named_desire
1964-01-29,dr_strangelove_or_how_i_learned_to_stop_worrying_and_love_the_bomb,https://www.rottentomatoes.com/m/dr_strangelove_or_how_i_learned_to_stop_worrying_and_love_the_bomb,dr_strangelove,dr_strangelove
2012-06-29,beasts_of_the_southern_wild,beasts_of_the_southern_wild,beasts_of_the_southern_wild,beasts_of_the_southern_wild
1973-06-15,battle_for_the_planet_of_the_apes,battle_for_the_planet_of_the_apes,battle_for_the_planet_of_the_apes,battle_for_the_planet_of_the_apes
2001-03-01,songcatcher,songcatcher,songcatcher,songcatcher
2011-04-22,the_greatest_movie_ever_sold,the_greatest_movie_ever_sold,the_greatest_movie_ever_sold,the_greatest_movie_ever_sold
1993-06-04,ed_and_his_dead_mother,ed_and_his_dead_mother,ed_and_his_dead_mother,ed_and_his_dead_mother
2003-09-09,travellers_and_magicians,travellers_and_magicians,travellers_and_magicians,travellers_and_magicians
1968-07-31,hang_em_high,hang_em_high,hang_em_high,hang_em_high
1952-03-14,deadline___usa,https://www.rottentomatoes.com/m/deadline___usa,deadline-usa,deadline-usa
2007-06-15,sublime,sublime,sublime,sublime
2016-03-04,a_beginners_guide_to_snuff,a_beginners_guide_to_snuff,a_beginners_guide_to_snuff,a_beginners_guide_to_snuff
2013-06-27,independence_daysaster,independence_daysaster,independence_daysaster,independence_daysaster
2012-02-03,dysfunctional_friends,dysfunctional_friends,dysfunctional_friends,dysfunctional_friends
2002-01-13,may,may,may,may
2013-12-29,against_the_wild,against_the_wild,against_the_wild,against_the_wild
1972-06-29,conquest_of_the_planet_of_the_apes,conquest_of_the_planet_of_the_apes,conquest_of_the_planet_of_the_apes,conquest_of_the_planet_of_the_apes
2001-11-23,in_the_bedroom,in_the_bedroom,in_the_bedroom,in_the_bedroom
2010-06-17,i_spit_on_your_grave,i_spit_on_your_grave,i_spit_on_your_grave,i_spit_on_your_grave
1999-12-03,happy_texas,happy_texas,happy_texas,happy_texas
2004-08-20,my_summer_of_love,my_summer_of_love,my_summer_of_love,my_summer_of_love
2005-08-05,yes,yes,yes,yes
1938-08-23,you_cant_take_it_with_you,https://www.rottentomatoes.com/m/you_cant_take_it_with_you,you_cant_take_it_with_you_1938,you_cant_take_it_with_you_1938
1953-08-04,from_here_to_eternity,https://www.rottentomatoes.com/m/from_here_to_eternity,1007931-from_here_to_eternity,1007931-from_here_to_eternity
1949-10-22,she_wore_a_yellow_ribbon,she_wore_a_yellow_ribbon,she_wore_a_yellow_ribbon,she_wore_a_yellow_ribbon
2013-10-04,grace_unplugged,grace_unplugged,grace_unplugged,grace_unplugged
1999-04-09,foolish,foolish,foolish,foolish
2010-10-15,n_secure,https://www.rottentomatoes.com/m/n_secure,n_secure_2010,n_secure_2010
2014-08-27,out_of_the_dark,out_of_the_dark,out_of_the_dark,out_of_the_dark
1974-04-07,the_conversation,the_conversation,the_conversation,the_conversation
2003-10-05,i_love_your_work,i_love_your_work,i_love_your_work,i_love_your_work
2016-02-12,cabin_fever,cabin_fever,cabin_fever,cabin_fever
2007-05-25,waitress,waitress,waitress,waitress
1988-02-26,bloodsport,bloodsport,bloodsport,bloodsport
1939-10-19,mr_smith_goes_to_washington,mr_smith_goes_to_washington,mr_smith_goes_to_washington,mr_smith_goes_to_washington
1995-07-28,kids,kids,kids,kids
2005-10-05,the_squid_and_the_whale,https://www.rottentomatoes.com/m/the_squid_and_the_whale,squid_and_whale,https://www.rottentomatoes.com/m/squid_and_whale
2001-04-21,kissing_jessica_stein,kissing_jessica_stein,kissing_jessica_stein,kissing_jessica_stein
2016-07-14,kickboxer_vengeance,kickboxer_vengeance,kickboxer_vengeance,kickboxer_vengeance
1945-12-28,spellbound,spellbound,spellbound,spellbound
1994-09-24,exotica,exotica,exotica,exotica
1998-01-20,buffalo_66,buffalo_66,buffalo_66,buffalo_66
2010-09-13,insidious,insidious,insidious,insidious
1984-02-20,repo_man,repo_man,repo_man,repo_man
2012-07-09,the_gatekeepers,the_gatekeepers,the_gatekeepers,the_gatekeepers
2005-03-25,the_ballad_of_jack_and_rose,https://www.rottentomatoes.com/m/the_ballad_of_jack_and_rose,ballad_of_jack_and_rose,ballad_of_jack_and_rose
2013-07-24,the_to_do_list,the_to_do_list,the_to_do_list,the_to_do_list
1993-10-01,killing_zoe,killing_zoe,killing_zoe,killing_zoe
2001-01-19,the_believer,the_believer,the_believer,the_believer
2008-03-07,snow_angels,snow_angels,snow_angels,snow_angels
2015-08-28,unsullied,unsullied,unsullied,unsullied
2001-08-10,session_9,session_9,session_9,session_9
2006-01-01,i_want_someone_to_eat_cheese_with,i_want_someone_to_eat_cheese_with,i_want_someone_to_eat_cheese_with,i_want_someone_to_eat_cheese_with
2011-02-11,mooz_lum,mooz_lum,mooz_lum,mooz_lum
2006-04-27,hatchet,hatchet,hatchet,hatchet
1936-02-05,modern_times,modern_times,modern_times,modern_times
2002-03-22,stolen_summer,stolen_summer,stolen_summer,stolen_summer
2007-10-01,my_name_is_bruce,https://www.rottentomatoes.com/m/my_name_is_bruce,1196557-my_name_is_bruce,1196557-my_name_is_bruce
2005-01-13,the_salon,https://www.rottentomatoes.com/m/the_salon,salon,https://www.rottentomatoes.com/m/salon
2015-03-06,road_hard,road_hard,road_hard,road_hard
2005-12-07,forty_shades_of_blue,forty_shades_of_blue,forty_shades_of_blue,forty_shades_of_blue
2010-07-14,amigo,amigo,amigo,amigo
2009-03-06,pontypool,pontypool,pontypool,pontypool
2008-04-24,trucker,trucker,trucker,trucker
2015-07-07,me_you_and_five_bucks,me_you_and_five_bucks,me_you_and_five_bucks,me_you_and_five_bucks
2012-09-10,the_lords_of_salem,the_lords_of_salem,the_lords_of_salem,the_lords_of_salem
2014-09-04,housebound,housebound,housebound,housebound
2005-11-04,wal_mart_the_high_cost_of_low_price,wal_mart_the_high_cost_of_low_price,wal_mart_the_high_cost_of_low_price,wal_mart_the_high_cost_of_low_price
2005-10-01,fetching_cody,fetching_cody,fetching_cody,fetching_cody
2013-01-01,last_i_heard,last_i_heard,last_i_heard,last_i_heard
2013-11-29,closer_to_the_moon,closer_to_the_moon,closer_to_the_moon,closer_to_the_moon
2014-09-27,mutant_world,mutant_world,mutant_world,mutant_world
2017-02-03,growing_up_smith,growing_up_smith,growing_up_smith,growing_up_smith
2015-07-03,checkmate,checkmate,checkmate,checkmate
2016-01-28,wind_walkers,wind_walkers,wind_walkers,wind_walkers
1937-12-20,snow_white_and_the_seven_dwarfs,https://www.rottentomatoes.com/m/snow_white_and_the_seven_dwarfs,1048445-snow_white_and_the_seven_dwarfs,1048445-snow_white_and_the_seven_dwarfs
1968-11-06,shalako,shalako,shalako,shalako
2004-12-17,incident_at_loch_ness,incident_at_loch_ness,incident_at_loch_ness,incident_at_loch_ness
2016-07-08,the_dog_lover,the_dog_lover,the_dog_lover,the_dog_lover
2014-10-16,girlhouse,girlhouse,girlhouse,girlhouse
2014-01-11,house_at_the_end_of_the_drive,https://www.rottentomatoes.com/m/house_at_the_end_of_the_drive,None,None
1966-07-30,batman,https://www.rottentomatoes.com/m/batman,batman_the_movie,batman_the_movie
1998-03-05,lock_stock_and_two_smoking_barrels,lock_stock_and_two_smoking_barrels,lock_stock_and_two_smoking_barrels,lock_stock_and_two_smoking_barrels
1983-08-19,the_ballad_of_gregorio_cortez,the_ballad_of_gregorio_cortez,the_ballad_of_gregorio_cortez,the_ballad_of_gregorio_cortez
1996-10-11,trees_lounge,trees_lounge,trees_lounge,trees_lounge
2000-05-05,the_basket,https://www.rottentomatoes.com/m/the_basket,basket,basket
2012-04-22,eddie_the_sleepwalking_cannibal,eddie_the_sleepwalking_cannibal,eddie_the_sleepwalking_cannibal,eddie_the_sleepwalking_cannibal
1985-03-15,def_con_4,https://www.rottentomatoes.com/m/def_con_4,defcon_4,defcon_4
2003-01-01,the_hebrew_hammer,https://www.rottentomatoes.com/m/the_hebrew_hammer,hebrew_hammer,hebrew_hammer
2005-12-09,neal_n_nikki,neal_n_nikki,neal_n_nikki,neal_n_nikki
2010-06-08,the_41yearold_virgin_who_knocked_up_sarah_marshall_and_felt_superbad_about_it,https://www.rottentomatoes.com/m/the_41yearold_virgin_who_knocked_up_sarah_marshall_and_felt_superbad_about_it,41yearold_virgin_who_knocked_up_sarah_marshall_and_felt_superbad_about_it,https://www.rottentomatoes.com/m/41yearold_virgin_who_knocked_up_sarah_marshall_and_felt_superbad_about_it
2009-10-22,forget_me_not,forget_me_not,forget_me_not,forget_me_not
1940-04-12,rebecca,rebecca,rebecca,rebecca
1981-05-01,friday_the_13th_part_2,friday_the_13th_part_2,friday_the_13th_part_2,friday_the_13th_part_2
1945-11-25,the_lost_weekend,https://www.rottentomatoes.com/m/the_lost_weekend,lost_weekend,lost_weekend
1984-08-31,chud,chud,chud,chud
2013-04-19,filly_brown,filly_brown,filly_brown,filly_brown
2011-06-03,the_lion_of_judah,the_lion_of_judah,the_lion_of_judah,the_lion_of_judah
1953-01-21,niagara,niagara,niagara,niagara
1941-10-28,how_green_was_my_valley,how_green_was_my_valley,how_green_was_my_valley,how_green_was_my_valley
2014-06-22,da_sweet_blood_of_jesus,da_sweet_blood_of_jesus,da_sweet_blood_of_jesus,da_sweet_blood_of_jesus
1989-08-18,sex_lies_and_videotape,sex_lies_and_videotape,sex_lies_and_videotape,sex_lies_and_videotape
2004-10-01,saw,saw,saw,saw
2001-01-18,super_troopers,super_troopers,super_troopers,super_troopers
2015-08-07,the_algerian,the_algerian,the_algerian,the_algerian
2000-11-17,you_can_count_on_me,you_can_count_on_me,you_can_count_on_me,you_can_count_on_me
1955-10-03,the_trouble_with_harry,the_trouble_with_harry,the_trouble_with_harry,the_trouble_with_harry
1999-09-12,but_im_a_cheerleader,but_im_a_cheerleader,but_im_a_cheerleader,but_im_a_cheerleader
2013-04-19,home_run,https://www.rottentomatoes.com/m/home_run,home_run_2013,home_run_2013
1992-09-02,reservoir_dogs,reservoir_dogs,reservoir_dogs,reservoir_dogs
1940-01-19,the_blue_bird,https://www.rottentomatoes.com/m/the_blue_bird,blue_bird,https://www.rottentomatoes.com/m/blue_bird
2012-04-13,blue_like_jazz,blue_like_jazz,blue_like_jazz,blue_like_jazz
2003-03-20,down__out_with_the_dolls,https://www.rottentomatoes.com/m/down__out_with_the_dolls,down_and_out_with_the_dolls,down_and_out_with_the_dolls
2011-09-11,pink_ribbons_inc,pink_ribbons_inc,pink_ribbons_inc,pink_ribbons_inc
2007-03-01,certifiably_jonathan,certifiably_jonathan,certifiably_jonathan,certifiably_jonathan
2013-10-27,the_blade_of_don_juan,the_blade_of_don_juan,the_blade_of_don_juan,the_blade_of_don_juan
2003-06-18,grand_theft_parsons,grand_theft_parsons,grand_theft_parsons,grand_theft_parsons
2008-12-05,extreme_movie,extreme_movie,extreme_movie,extreme_movie
1936-10-20,the_charge_of_the_light_brigade,https://www.rottentomatoes.com/m/the_charge_of_the_light_brigade,charge_of_light_brigade,https://www.rottentomatoes.com/m/charge_of_light_brigade
2011-10-22,below_zero,below_zero,below_zero,below_zero
2012-01-01,crowsnest,crowsnest,crowsnest,crowsnest
1993-09-17,airborne,https://www.rottentomatoes.com/m/airborne,1046035-airborne,1046035-airborne
1970-05-27,cotton_comes_to_harlem,cotton_comes_to_harlem,cotton_comes_to_harlem,cotton_comes_to_harlem
2015-10-16,the_wicked_within,https://www.rottentomatoes.com/m/the_wicked_within,wicked_within,https://www.rottentomatoes.com/m/wicked_within
2013-06-01,bleeding_hearts,bleeding_hearts,bleeding_hearts,bleeding_hearts
2005-10-07,waiting,waiting,waiting,waiting
2004-09-29,dead_mans_shoes,dead_mans_shoes,dead_mans_shoes,dead_mans_shoes
1987-09-25,from_a_whisper_to_a_scream,https://www.rottentomatoes.com/m/from_a_whisper_to_a_scream,1015426-offspring,1015426-offspring
2002-02-22,sex_with_strangers,sex_with_strangers,sex_with_strangers,sex_with_strangers
2002-02-28,dracula_pages_from_a_virgins_diary,dracula_pages_from_a_virgins_diary,dracula_pages_from_a_virgins_diary,dracula_pages_from_a_virgins_diary
2006-10-27,faith_like_potatoes,faith_like_potatoes,faith_like_potatoes,faith_like_potatoes
2010-12-03,beyond_the_black_rainbow,beyond_the_black_rainbow,beyond_the_black_rainbow,beyond_the_black_rainbow
2010-05-13,the_dead_undead,the_dead_undead,the_dead_undead,the_dead_undead
2013-05-29,the_vatican_exorcisms,the_vatican_exorcisms,the_vatican_exorcisms,the_vatican_exorcisms
1942-11-26,casablanca,https://www.rottentomatoes.com/m/casablanca,1003707-casablanca,1003707-casablanca
2008-06-17,lake_mungo,https://www.rottentomatoes.com/m/lake_mungo,10011050-lake_mungo,10011050-lake_mungo
1972-03-09,silent_running,silent_running,silent_running,silent_running
1976-11-21,rocky,rocky,rocky,rocky
2014-01-20,the_sleepwalker,https://www.rottentomatoes.com/m/the_sleepwalker,sleepwalker,sleepwalker
1963-10-06,tom_jones,tom_jones,tom_jones,tom_jones
2015-04-17,unfriended,unfriended,unfriended,unfriended
1976-02-07,taxi_driver,taxi_driver,taxi_driver,taxi_driver
1981-04-03,the_howling,https://www.rottentomatoes.com/m/the_howling,howling,howling
1962-10-04,dr_no,dr_no,dr_no,dr_no
2012-05-24,chernobyl_diaries,chernobyl_diaries,chernobyl_diaries,chernobyl_diaries
1987-09-11,hellraiser,hellraiser,hellraiser,hellraiser
2016-04-01,gods_not_dead_2,gods_not_dead_2,gods_not_dead_2,gods_not_dead_2
2005-09-16,crywolf,crywolf,crywolf,crywolf
2010-12-27,blue_valentine,blue_valentine,blue_valentine,blue_valentine
2005-12-23,transamerica,transamerica,transamerica,transamerica
2012-01-06,the_devil_inside,the_devil_inside,the_devil_inside,the_devil_inside
